GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
6dd9c22e-960d-43d0-80ad-4ff93f3b2cea,fsdfs,6,TwoVelocities,Running,03/30/2024 17:25:39,03/31/2024 17:25:30,01/01/0001 00:00:00,01/01/0001 00:00:00
