GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
e468799c-a8df-4998-a27e-2b6ad5253d82,gdgdfg,4,TwoVelocities,Abort,03/28/2024 23:06:27,03/29/2024 23:06:23,03/28/2024 23:06:28,03/28/2024 23:06:30
