GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
085ac6ba-19d1-4061-b55d-5c0e880f4458,rrtrrnytn,7,TwoVelocities,Running,04/01/2024 20:15:58,04/02/2024 20:15:45,01/01/0001 00:00:00,01/01/0001 00:00:00
