GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
fff61004-129e-460b-9166-e2d26a92f50d,j,7,TwoVelocities,Running,03/28/2024 18:40:03,03/28/2024 18:40:32,01/01/0001 00:00:00,01/01/0001 00:00:00
