GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
01635157-9491-4429-9d01-da897b2a0f6c,hfghf,6,TwoVelocities,Abort,03/30/2024 17:41:35,04/05/2024 17:41:34,01/01/0001 00:00:00,03/30/2024 17:41:52
