GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
63d0a35a-0118-4ce1-8356-eddd883a9266,sdjfhwbe,4,TwoVelocities,Running,04/01/2024 19:34:14,04/02/2024 19:33:35,01/01/0001 00:00:00,01/01/0001 00:00:00
