GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
015f34c8-a33d-4aea-b88a-e7fb36e81e59,fgdf,7,TwoVelocities,Running,04/01/2024 22:00:31,04/05/2024 22:00:29,01/01/0001 00:00:00,01/01/0001 00:00:00
