GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
7084a8d7-493b-41b4-b4bf-a5d28d7d817c,ryre,7,TwoVelocities,Running,04/01/2024 20:17:30,04/02/2024 20:15:45,01/01/0001 00:00:00,01/01/0001 00:00:00
