GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
5e688bb3-7d3a-4260-8bd0-f69987329824,job1,5,TwoVelocities,Running,04/01/2024 23:24:01,04/06/2024 23:24:00,01/01/0001 00:00:00,01/01/0001 00:00:00
