GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
10e42e08-be11-41d1-a0bb-7ebd52da27bd,trne,7,TwoVelocities,Running,04/01/2024 23:18:12,01/01/0001 00:00:00,01/01/0001 00:00:00,01/01/0001 00:00:00
