GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
978f8236-f554-4ab0-b18b-1f0b2d9baceb,brceee,5,TwoVelocities,Running,03/30/2024 16:50:38,04/04/2024 16:50:36,01/01/0001 00:00:00,01/01/0001 00:00:00
