GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
1c9c7c5f-76b6-49c1-9c8e-45facdc1d65b,ryre,7,TwoVelocities,Running,04/01/2024 20:16:05,04/02/2024 20:15:45,01/01/0001 00:00:00,01/01/0001 00:00:00
