GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
220701d1-cef1-4fdf-b81b-f3f3335692f2,dfgvs,4,TwoVelocities,Running,04/01/2024 20:15:46,04/02/2024 20:15:45,01/01/0001 00:00:00,01/01/0001 00:00:00
