GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
e0742b10-00df-4bd9-a4fc-3413f3634469,ouiiii,8,TwoVelocities,Running,04/01/2024 22:54:05,04/09/2024 22:54:02,01/01/0001 00:00:00,01/01/0001 00:00:00
