GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
57206353-3be2-408c-bd37-5e231e7d3e88,fdsfs,8,TwoVelocities,Completed,03/28/2024 18:50:20,03/28/2024 18:51:08,03/28/2024 18:50:22,01/01/0001 00:00:00
