GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
9e08bc68-3b5f-4cca-8068-052519426af8,gobncm,7,TwoVelocities,Running,04/01/2024 22:31:31,01/01/0001 00:00:00,01/01/0001 00:00:00,01/01/0001 00:00:00
