GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
b3838360-27e8-412a-af3b-e3e3fdb472d8,momn,7,TwoVelocities,Running,04/01/2024 23:22:11,04/02/2024 23:22:09,01/01/0001 00:00:00,01/01/0001 00:00:00
