GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
b16f823d-5600-4c40-ba81-ea91fb7a573b,sdjfhwbe,4,TwoVelocities,Running,04/01/2024 19:34:06,04/02/2024 19:33:35,01/01/0001 00:00:00,01/01/0001 00:00:00
