GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
d7a5b4f7-2127-4d41-a0ad-bef824f16956,eee,8,TwoVelocities,Abort,03/28/2024 23:06:46,03/29/2024 23:06:23,03/28/2024 23:06:50,03/28/2024 23:06:51
