GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
d72b8cb8-f5bc-40ba-8f5a-ea7ca526f362,loooohg,8,TwoVelocities,Abort,04/01/2024 20:29:38,04/07/2024 20:29:33,01/01/0001 00:00:00,04/01/2024 20:29:59
