GUID,Job Name,Gravity Value (g),Rotational Algorithm,Status,Start Time,Expected End Time,End Time,Abort Time
2ea1ba1b-66b4-47ee-82a5-f8f83a6e5d41,poiuy,6,TwoVelocities,Completed,03/30/2024 17:38:11,04/04/2024 17:38:09,03/30/2024 17:38:14,01/01/0001 00:00:00
